                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   6789,                0.50186,                0.39849,                0.91529,                0.94017,                0.93133,                0.95726,                0.86777,                 0.4395,                0.34653,                0.86688,              0.0032809,              0.0032809,              0.0032809
                   6790,                0.51131,                0.39569,                0.91482,                0.94443,                0.92622,                0.95846,                0.86607,                0.44116,                0.34659,                 0.8668,              0.0032799,              0.0032799,              0.0032799
                   6791,                0.50561,                0.39726,                0.92216,                0.94421,                0.92684,                0.95881,                0.86936,                0.43962,                 0.3489,                0.86684,              0.0032789,              0.0032789,              0.0032789
                   6792,                0.50951,                 0.4026,                0.92547,                0.94515,                0.92699,                0.95791,                 0.8604,                0.44255,                0.34905,                0.86831,              0.0032779,              0.0032779,              0.0032779
                   6793,                0.52527,                0.41348,                0.92667,                0.94577,                0.92932,                0.95971,                0.87188,                0.43617,                0.34588,                0.86599,              0.0032769,              0.0032769,              0.0032769
                   6794,                0.49897,                0.40413,                0.93616,                0.94759,                0.92626,                0.95881,                0.86736,                0.44021,                0.34882,                0.86716,              0.0032759,              0.0032759,              0.0032759
                   6795,                0.49962,                0.39378,                0.92231,                0.94929,                0.92502,                0.95852,                0.86917,                 0.4388,                0.34861,                0.86634,              0.0032749,              0.0032749,              0.0032749
                   6796,                0.51513,                 0.4094,                0.91674,                0.94515,                0.92868,                0.95831,                0.87068,                0.43816,                 0.3475,                 0.8663,              0.0032739,              0.0032739,              0.0032739
                   6797,                0.51432,                0.41095,                0.93788,                 0.9417,                0.92844,                0.95833,                0.87056,                0.43947,                0.34826,                0.86792,               0.003273,               0.003273,               0.003273
                   6798,                0.51377,                0.40568,                0.92461,                0.94598,                0.92618,                0.95944,                0.86638,                0.43994,                0.34895,                0.86714,               0.003272,               0.003272,               0.003272
                   6799,                0.51866,                0.40636,                0.91314,                0.94348,                0.93055,                0.95764,                0.86463,                0.44183,                0.34928,                0.86758,               0.003271,               0.003271,               0.003271
                   6800,                 0.5019,                0.39376,                 0.9227,                0.94813,                0.92429,                0.95801,                0.86969,                0.43912,                0.34895,                0.86707,                0.00327,                0.00327,                0.00327
                   6801,                0.50103,                 0.3945,                0.91035,                0.94608,                0.92706,                0.95856,                0.86507,                0.43839,                0.34838,                0.86552,               0.003269,               0.003269,               0.003269
                   6802,                0.50808,                0.40057,                0.91034,                0.93919,                0.93381,                0.95907,                0.86747,                0.44178,                0.34641,                0.86773,               0.003268,               0.003268,               0.003268
                   6803,                0.50621,                0.41057,                0.93498,                0.94622,                0.92479,                0.95845,                 0.8646,                0.43819,                0.34827,                 0.8674,               0.003267,               0.003267,               0.003267
                   6804,                 0.4937,                0.39818,                0.91705,                0.94054,                0.93114,                0.95713,                0.86774,                0.44052,                0.34767,                0.86783,               0.003266,               0.003266,               0.003266
                   6805,                0.50257,                0.40783,                 0.9245,                0.94507,                0.92602,                 0.9565,                0.86392,                0.43808,                0.34941,                0.86683,               0.003265,               0.003265,               0.003265
                   6806,                0.49937,                0.39225,                0.91869,                0.94293,                0.93095,                0.95874,                0.86677,                0.44189,                0.34757,                0.86769,               0.003264,               0.003264,               0.003264
                   6807,                0.51548,                 0.4014,                0.91435,                0.93922,                0.93407,                0.95862,                0.86594,                0.43976,                0.34806,                0.86718,               0.003263,               0.003263,               0.003263
                   6808,                 0.4937,                0.39204,                0.91808,                0.94341,                0.92884,                0.95847,                0.86838,                0.43884,                 0.3468,                0.86695,              0.0032621,              0.0032621,              0.0032621
                   6809,                0.51975,                0.41461,                0.92847,                0.94148,                0.93262,                0.95889,                0.86685,                0.44148,                0.34748,                0.86791,              0.0032611,              0.0032611,              0.0032611
                   6810,                 0.5111,                0.41025,                0.92524,                0.94326,                0.92459,                0.95626,                0.86695,                0.43927,                0.34691,                0.86846,              0.0032601,              0.0032601,              0.0032601
                   6811,                0.50568,                0.40333,                 0.9301,                0.94108,                0.93051,                0.95793,                 0.8647,                0.44056,                0.34763,                 0.8669,              0.0032591,              0.0032591,              0.0032591
                   6812,                0.50692,                0.40332,                0.91847,                0.94308,                0.93035,                0.95888,                0.86772,                0.43967,                0.34676,                0.86674,              0.0032581,              0.0032581,              0.0032581
                   6813,                0.50074,                0.39697,                0.90978,                0.94549,                0.92602,                0.95783,                0.86487,                0.44174,                0.34947,                0.86808,              0.0032571,              0.0032571,              0.0032571
                   6814,                0.46325,                0.38686,                0.93093,                0.94154,                0.92679,                0.95824,                0.86883,                0.44043,                0.34657,                0.86719,              0.0032561,              0.0032561,              0.0032561
                   6815,                0.50589,                0.38937,                0.91126,                0.94161,                0.93162,                0.95832,                0.86611,                0.43874,                0.34751,                0.86776,              0.0032551,              0.0032551,              0.0032551
                   6816,                0.51706,                0.40927,                0.92724,                0.94341,                0.93454,                0.95975,                0.86666,                0.43884,                0.34961,                0.86721,              0.0032541,              0.0032541,              0.0032541
                   6817,                0.50558,                0.40416,                 0.9349,                0.94301,                0.92906,                0.95922,                0.86685,                 0.4403,                0.34757,                0.86834,              0.0032532,              0.0032532,              0.0032532
                   6818,                0.50161,                0.40366,                0.91209,                0.93914,                0.93048,                0.95755,                0.86881,                0.44152,                0.34971,                0.86808,              0.0032522,              0.0032522,              0.0032522
                   6819,                 0.5162,                0.40275,                0.91868,                0.94284,                0.92752,                0.95783,                0.87029,                0.43981,                0.34782,                 0.8664,              0.0032512,              0.0032512,              0.0032512
                   6820,                0.49936,                0.39453,                0.91181,                0.94161,                0.93424,                0.95958,                0.86778,                0.44126,                0.34797,                0.86752,              0.0032502,              0.0032502,              0.0032502
                   6821,                0.50554,                0.40232,                0.92407,                0.94486,                0.92686,                0.95832,                0.86367,                0.44248,                0.34788,                0.86923,              0.0032492,              0.0032492,              0.0032492
                   6822,                0.49866,                0.40209,                0.92186,                0.94379,                0.93076,                0.95909,                0.86847,                0.44162,                0.34792,                0.86708,              0.0032482,              0.0032482,              0.0032482
                   6823,                0.50318,                0.40616,                0.93041,                0.94939,                0.92254,                0.95676,                0.86702,                0.44002,                 0.3485,                0.86702,              0.0032472,              0.0032472,              0.0032472
                   6824,                0.51374,                0.40628,                0.92383,                 0.9359,                0.93212,                0.95877,                0.86476,                0.44063,                0.34819,                0.86806,              0.0032462,              0.0032462,              0.0032462
                   6825,                0.50157,                0.41472,                0.93356,                0.94282,                0.93004,                0.95839,                  0.868,                0.44087,                0.34851,                0.86875,              0.0032452,              0.0032452,              0.0032452
                   6826,                0.49217,                 0.3965,                0.91864,                0.94318,                0.92942,                0.95893,                0.86716,                0.43736,                 0.3483,                0.86577,              0.0032442,              0.0032442,              0.0032442
                   6827,                0.48728,                0.38874,                 0.9245,                0.94574,                0.92933,                0.95866,                0.87026,                0.43869,                0.34677,                0.86787,              0.0032433,              0.0032433,              0.0032433
                   6828,                0.52097,                0.41233,                0.92884,                0.94665,                0.92883,                0.95871,                0.86911,                0.43988,                0.34912,                0.86711,              0.0032423,              0.0032423,              0.0032423
                   6829,                0.52148,                0.40707,                0.92476,                0.94377,                0.92844,                0.95978,                0.86525,                0.44049,                0.34686,                0.86804,              0.0032413,              0.0032413,              0.0032413
                   6830,                0.47901,                0.38687,                0.92216,                0.94264,                 0.9299,                0.95913,                0.86785,                0.43719,                0.34713,                0.86731,              0.0032403,              0.0032403,              0.0032403
                   6831,                0.48942,                0.39918,                0.92686,                0.94417,                0.92909,                0.95901,                0.87028,                0.44128,                 0.3477,                0.86792,              0.0032393,              0.0032393,              0.0032393
                   6832,                0.50357,                0.40976,                0.95119,                0.93732,                0.93055,                0.95763,                0.86575,                0.43815,                0.34866,                0.86707,              0.0032383,              0.0032383,              0.0032383
                   6833,                0.50886,                0.39486,                0.93152,                0.94361,                0.92705,                0.95839,                0.86708,                0.44142,                0.34693,                0.86767,              0.0032373,              0.0032373,              0.0032373
                   6834,                0.51755,                  0.404,                0.91324,                0.94257,                0.93237,                0.95818,                0.86677,                0.43954,                0.34838,                0.86736,              0.0032363,              0.0032363,              0.0032363
                   6835,                0.47197,                0.37763,                0.91754,                0.94094,                0.93201,                0.95881,                0.86746,                0.44203,                0.35029,                0.86791,              0.0032353,              0.0032353,              0.0032353
                   6836,                0.49993,                0.38522,                0.90583,                0.94589,                0.92791,                0.95963,                0.86579,                0.43762,                0.34791,                0.86718,              0.0032343,              0.0032343,              0.0032343
                   6837,                0.50838,                0.40981,                0.92059,                 0.9426,                 0.9263,                0.95651,                0.86619,                0.43734,                  0.348,                0.86587,              0.0032333,              0.0032333,              0.0032333
                   6838,                0.53979,                0.41808,                0.91651,                0.94503,                0.92858,                0.95903,                0.86824,                0.44045,                0.34687,                0.86755,              0.0032324,              0.0032324,              0.0032324
                   6839,                0.51068,                0.40493,                0.92513,                0.94376,                0.92871,                0.95806,                0.86562,                0.44176,                0.34893,                0.86849,              0.0032314,              0.0032314,              0.0032314
                   6840,                 0.5246,                0.40565,                0.92293,                0.94221,                0.92792,                0.95801,                0.86864,                0.44171,                0.34784,                  0.869,              0.0032304,              0.0032304,              0.0032304
                   6841,                 0.4906,                0.39957,                0.92608,                0.94096,                0.92872,                0.95795,                0.86721,                0.44012,                0.34941,                0.86755,              0.0032294,              0.0032294,              0.0032294
                   6842,                0.49587,                0.40389,                0.93398,                0.94301,                  0.934,                0.95923,                0.86532,                0.43994,                0.34905,                0.86801,              0.0032284,              0.0032284,              0.0032284
                   6843,                0.52296,                0.40947,                 0.9252,                0.94689,                0.92591,                0.96029,                0.86689,                 0.4392,                0.34823,                0.86752,              0.0032274,              0.0032274,              0.0032274
                   6844,                0.51141,                 0.3953,                0.92098,                0.93888,                0.93308,                0.95865,                0.86938,                0.43882,                0.34723,                0.86786,              0.0032264,              0.0032264,              0.0032264
                   6845,                0.49524,                0.38629,                0.91461,                0.94232,                0.92956,                0.95739,                0.86472,                0.43973,                0.34908,                0.86777,              0.0032254,              0.0032254,              0.0032254
                   6846,                0.51027,                0.39645,                0.92389,                 0.9514,                0.92308,                0.95653,                0.86849,                  0.443,                0.34741,                0.86798,              0.0032244,              0.0032244,              0.0032244
                   6847,                0.51956,                0.41848,                0.92594,                0.94548,                 0.9301,                0.95904,                0.86921,                0.44015,                0.34783,                0.86713,              0.0032235,              0.0032235,              0.0032235
                   6848,                0.52697,                0.42046,                0.93794,                 0.9416,                0.92721,                0.95751,                0.86671,                0.44036,                0.34719,                0.86786,              0.0032225,              0.0032225,              0.0032225
                   6849,                0.50303,                0.39725,                 0.9291,                0.94064,                0.92733,                0.95719,                 0.8665,                0.43861,                0.34723,                0.86707,              0.0032215,              0.0032215,              0.0032215
                   6850,                0.53475,                0.41369,                 0.9377,                0.94813,                0.92611,                0.95948,                0.86741,                0.44057,                0.34838,                0.86741,              0.0032205,              0.0032205,              0.0032205
                   6851,                0.50125,                 0.3993,                0.91124,                0.94058,                0.92956,                0.95861,                0.86618,                0.44108,                0.34898,                0.86845,              0.0032195,              0.0032195,              0.0032195
                   6852,                0.50273,                0.40507,                0.92151,                0.94394,                0.92613,                0.95809,                0.86938,                0.43974,                0.34707,                 0.8673,              0.0032185,              0.0032185,              0.0032185
                   6853,                0.46694,                0.38208,                0.92017,                0.94158,                0.92867,                0.95675,                0.86758,                0.43934,                0.34691,                0.86712,              0.0032175,              0.0032175,              0.0032175
                   6854,                0.52023,                0.42818,                0.94522,                0.94496,                0.92864,                0.95752,                0.86952,                0.44177,                0.34668,                0.86787,              0.0032165,              0.0032165,              0.0032165
                   6855,                 0.5034,                0.40394,                0.92405,                0.94389,                0.92972,                0.95763,                0.86907,                0.43788,                0.34892,                0.86613,              0.0032155,              0.0032155,              0.0032155
                   6856,                0.51415,                0.42184,                0.93034,                0.93957,                0.93283,                0.95921,                0.86656,                0.44081,                0.34824,                0.86834,              0.0032145,              0.0032145,              0.0032145
                   6857,                0.48244,                0.39499,                0.93478,                0.94624,                0.92564,                0.95846,                0.86744,                0.44059,                0.34871,                0.86741,              0.0032135,              0.0032135,              0.0032135
                   6858,                0.47579,                0.38308,                0.91725,                 0.9433,                 0.9318,                0.95868,                0.87001,                0.43869,                0.34735,                0.86731,              0.0032126,              0.0032126,              0.0032126
                   6859,                 0.4872,                0.39506,                0.91585,                0.94212,                0.92613,                0.95855,                 0.8682,                0.43751,                0.34769,                 0.8662,              0.0032116,              0.0032116,              0.0032116
                   6860,                0.46331,                0.37471,                0.92645,                 0.9438,                0.93123,                0.95743,                0.86445,                0.43792,                0.34598,                0.86715,              0.0032106,              0.0032106,              0.0032106
                   6861,                0.49517,                0.39948,                0.92689,                 0.9401,                0.93084,                0.95778,                0.87133,                0.43861,                 0.3474,                  0.867,              0.0032096,              0.0032096,              0.0032096
                   6862,                0.48194,                 0.3945,                0.94553,                0.94615,                0.92783,                0.95862,                0.86841,                0.44065,                 0.3478,                0.86843,              0.0032086,              0.0032086,              0.0032086
                   6863,                0.50559,                0.40651,                0.92247,                 0.9464,                0.92802,                0.95954,                0.86721,                0.43939,                0.34655,                 0.8662,              0.0032076,              0.0032076,              0.0032076
                   6864,                0.51352,                0.42185,                0.94164,                0.94407,                0.93077,                0.95883,                0.86875,                0.43832,                0.34761,                0.86615,              0.0032066,              0.0032066,              0.0032066
                   6865,                0.48435,                0.39055,                0.91412,                0.94596,                0.92792,                0.95807,                0.86713,                0.43859,                0.34747,                0.86661,              0.0032056,              0.0032056,              0.0032056
                   6866,                0.51723,                0.40893,                0.92613,                0.94468,                0.92567,                0.95612,                0.86622,                0.43957,                0.34698,                0.86682,              0.0032046,              0.0032046,              0.0032046
                   6867,                0.51742,                 0.4123,                0.93405,                0.94839,                0.92284,                0.95779,                0.86382,                0.43598,                0.34702,                0.86669,              0.0032037,              0.0032037,              0.0032037
                   6868,                0.50712,                0.39961,                0.92872,                0.94807,                0.92396,                0.95849,                0.86805,                0.43896,                0.34782,                0.86696,              0.0032027,              0.0032027,              0.0032027
                   6869,                0.50045,                0.40316,                0.93194,                0.94302,                0.92937,                0.95827,                0.86535,                0.44274,                0.34843,                0.86894,              0.0032017,              0.0032017,              0.0032017
                   6870,                0.50559,                0.40072,                0.92011,                0.94186,                0.93169,                0.95808,                 0.8648,                0.43993,                0.34698,                0.86748,              0.0032007,              0.0032007,              0.0032007
                   6871,                0.48153,                0.38666,                0.91174,                0.94146,                0.92653,                0.95646,                0.86588,                0.43861,                 0.3462,                0.86713,              0.0031997,              0.0031997,              0.0031997
                   6872,                0.50756,                0.41011,                0.93266,                0.94795,                0.92553,                0.95728,                0.86428,                0.44042,                0.34693,                0.86709,              0.0031987,              0.0031987,              0.0031987
                   6873,                0.49901,                0.39305,                0.91726,                0.94567,                0.92874,                 0.9585,                0.86948,                 0.4416,                0.34869,                 0.8682,              0.0031977,              0.0031977,              0.0031977
                   6874,                0.51145,                0.40314,                0.91766,                0.94513,                0.92951,                0.95944,                0.86476,                0.44038,                0.34825,                0.86773,              0.0031967,              0.0031967,              0.0031967
                   6875,                0.50164,                0.40117,                0.91931,                0.93936,                0.92764,                0.95826,                0.86642,                0.43967,                0.34654,                0.86789,              0.0031957,              0.0031957,              0.0031957
                   6876,                 0.5076,                0.40739,                0.93903,                 0.9412,                0.92981,                0.95907,                0.86639,                0.44088,                0.34967,                0.86818,              0.0031947,              0.0031947,              0.0031947
                   6877,                 0.4758,                0.38623,                0.91779,                0.94127,                0.92734,                0.95775,                0.86801,                0.43855,                0.34718,                0.86682,              0.0031938,              0.0031938,              0.0031938
                   6878,                0.50063,                0.39659,                0.93693,                0.94566,                0.92688,                 0.9576,                0.86792,                0.43918,                0.34849,                0.86761,              0.0031928,              0.0031928,              0.0031928
                   6879,                0.50304,                0.39964,                 0.9087,                0.94245,                0.92969,                0.95664,                 0.8692,                0.43967,                0.34542,                0.86711,              0.0031918,              0.0031918,              0.0031918
                   6880,                 0.5132,                0.39944,                0.93912,                0.94317,                0.93033,                0.95818,                0.87172,                0.43846,                0.34614,                0.86656,              0.0031908,              0.0031908,              0.0031908
                   6881,                0.51503,                0.41397,                 0.9341,                0.95219,                0.92292,                0.95845,                0.86426,                0.44017,                0.34866,                0.86777,              0.0031898,              0.0031898,              0.0031898
                   6882,                0.50427,                0.39857,                0.91925,                0.94042,                 0.9357,                0.95967,                0.86686,                0.43814,                0.34767,                0.86646,              0.0031888,              0.0031888,              0.0031888
                   6883,                0.50533,                0.41163,                0.93721,                0.94798,                0.92727,                0.95919,                 0.8686,                 0.4418,                0.34634,                0.86777,              0.0031878,              0.0031878,              0.0031878
                   6884,                0.47493,                0.38874,                0.91487,                0.94016,                0.93147,                0.95786,                0.86917,                0.44118,                0.34928,                0.86811,              0.0031868,              0.0031868,              0.0031868
                   6885,                0.47391,                0.38246,                0.92881,                0.93968,                0.93198,                0.95763,                0.86506,                0.44291,                0.34821,                0.86888,              0.0031858,              0.0031858,              0.0031858
                   6886,                0.50648,                0.40636,                0.92379,                0.93958,                0.93036,                0.95785,                0.86657,                0.44103,                 0.3474,                0.86709,              0.0031848,              0.0031848,              0.0031848
                   6887,                0.49746,                 0.4015,                0.91577,                0.94075,                0.93486,                0.95862,                0.86535,                0.43801,                0.34521,                0.86728,              0.0031839,              0.0031839,              0.0031839
                   6888,                0.50611,                0.41147,                0.92038,                0.94381,                0.92842,                0.95887,                0.87201,                0.44045,                0.34792,                0.86828,              0.0031829,              0.0031829,              0.0031829
                   6889,                0.52036,                 0.4095,                0.92522,                0.94989,                0.91953,                 0.9574,                0.86669,                0.43896,                0.34574,                0.86717,              0.0031819,              0.0031819,              0.0031819
                   6890,                0.48881,                0.39651,                0.92379,                0.94559,                0.92422,                0.95767,                0.86521,                0.43993,                0.34856,                0.86839,              0.0031809,              0.0031809,              0.0031809
                   6891,                0.49444,                0.39252,                0.92822,                0.94521,                0.92786,                0.95831,                0.86981,                0.43565,                0.34678,                0.86584,              0.0031799,              0.0031799,              0.0031799
                   6892,                0.50675,                0.40444,                0.92467,                0.94796,                0.92139,                0.95645,                0.86599,                0.44259,                0.34874,                0.86864,              0.0031789,              0.0031789,              0.0031789
                   6893,                0.50569,                0.39889,                0.91544,                0.94222,                0.92907,                0.95908,                0.86458,                0.44076,                0.34705,                 0.8682,              0.0031779,              0.0031779,              0.0031779
                   6894,                0.48738,                0.39294,                0.92812,                0.94734,                0.92584,                 0.9592,                0.86896,                0.43894,                0.34693,                0.86717,              0.0031769,              0.0031769,              0.0031769
                   6895,                  0.493,                0.40008,                0.92393,                 0.9483,                0.92857,                  0.959,                0.86778,                0.43945,                0.34766,                0.86754,              0.0031759,              0.0031759,              0.0031759
                   6896,                0.49478,                0.39136,                0.91596,                0.93833,                0.93143,                0.95895,                 0.8676,                0.43785,                0.34663,                0.86692,              0.0031749,              0.0031749,              0.0031749
                   6897,                0.49229,                0.40678,                0.92645,                0.93844,                0.92883,                0.95716,                0.86907,                0.44044,                 0.3487,                0.86794,               0.003174,               0.003174,               0.003174
                   6898,                0.49794,                0.40065,                0.91773,                0.94018,                0.92868,                0.95754,                0.86667,                0.43945,                0.34737,                0.86861,               0.003173,               0.003173,               0.003173
                   6899,                0.50825,                0.39601,                0.91268,                0.94225,                0.92862,                0.95839,                0.86976,                0.44072,                0.34924,                0.86876,               0.003172,               0.003172,               0.003172
                   6900,                0.47746,                0.38427,                 0.9077,                0.95037,                0.92479,                0.95941,                0.86758,                0.43862,                0.34672,                0.86765,               0.003171,               0.003171,               0.003171
                   6901,                0.48357,                 0.3942,                0.92549,                0.94268,                0.92787,                0.95823,                0.86711,                 0.4402,                0.34715,                0.86805,                0.00317,                0.00317,                0.00317
                   6902,                0.51754,                0.40963,                0.93885,                0.94357,                0.93146,                0.95851,                0.86877,                 0.4411,                0.34868,                0.86937,               0.003169,               0.003169,               0.003169
                   6903,                0.48315,                0.38316,                0.90241,                0.93967,                0.93447,                0.95945,                0.86754,                0.43895,                0.34659,                0.86696,               0.003168,               0.003168,               0.003168
                   6904,                0.49443,                0.40248,                0.92287,                0.94303,                0.93285,                0.95896,                0.86718,                0.43968,                0.34879,                 0.8674,               0.003167,               0.003167,               0.003167
                   6905,                0.49269,                0.39682,                0.92535,                0.93974,                0.93044,                0.95726,                0.86586,                0.44184,                0.34592,                0.86927,               0.003166,               0.003166,               0.003166
                   6906,                0.47758,                0.38644,                  0.916,                0.94278,                0.93181,                 0.9582,                0.86916,                0.44327,                0.34761,                0.86811,               0.003165,               0.003165,               0.003165
                   6907,                0.49776,                 0.3946,                0.91289,                0.94307,                0.93118,                0.95749,                  0.868,                0.43977,                  0.347,                0.86688,               0.003164,               0.003164,               0.003164
                   6908,                0.48725,                 0.3949,                0.90337,                0.94129,                0.93012,                0.95921,                0.86942,                0.44111,                 0.3477,                0.86893,              0.0031631,              0.0031631,              0.0031631
                   6909,                0.49167,                0.41153,                0.92075,                0.94052,                0.92883,                0.95731,                0.86747,                0.43908,                0.34671,                0.86804,              0.0031621,              0.0031621,              0.0031621
                   6910,                0.51235,                0.41106,                 0.9432,                0.94519,                 0.9283,                0.95839,                0.87133,                 0.4396,                0.34759,                0.86854,              0.0031611,              0.0031611,              0.0031611
                   6911,                0.48361,                0.39657,                0.92822,                0.94632,                0.92566,                0.95881,                0.86728,                 0.4418,                0.34879,                0.86898,              0.0031601,              0.0031601,              0.0031601
                   6912,                0.51599,                0.40211,                0.91502,                0.93925,                0.93226,                0.95854,                 0.8688,                0.44269,                 0.3493,                0.86905,              0.0031591,              0.0031591,              0.0031591
                   6913,                0.51929,                0.40249,                0.92759,                0.94288,                0.92579,                0.95687,                 0.8677,                0.43799,                0.34788,                0.86766,              0.0031581,              0.0031581,              0.0031581
                   6914,                0.47847,                0.39462,                0.91166,                0.94489,                0.92526,                0.95858,                0.86603,                0.43923,                0.34888,                0.86782,              0.0031571,              0.0031571,              0.0031571
                   6915,                0.49258,                0.39633,                0.92756,                0.93986,                0.92892,                0.95694,                0.86782,                0.43654,                0.34536,                0.86692,              0.0031561,              0.0031561,              0.0031561
                   6916,                0.50311,                0.40651,                0.93277,                0.93863,                0.93624,                0.95847,                0.86794,                   0.44,                0.34801,                0.86764,              0.0031551,              0.0031551,              0.0031551
                   6917,                0.50202,                0.40801,                0.92761,                0.94357,                0.93208,                 0.9592,                0.86757,                0.43953,                0.34687,                0.86675,              0.0031542,              0.0031542,              0.0031542
                   6918,                0.50971,                0.40676,                0.92686,                0.94544,                0.93234,                0.95879,                0.87238,                0.44001,                0.34939,                0.86775,              0.0031532,              0.0031532,              0.0031532
                   6919,                0.49707,                0.40185,                0.92823,                0.94287,                0.93071,                0.95857,                0.86993,                 0.4415,                0.34773,                 0.8677,              0.0031522,              0.0031522,              0.0031522
                   6920,                0.51663,                0.41376,                0.93598,                0.94351,                0.93023,                0.95829,                0.86624,                0.44053,                0.34737,                0.86899,              0.0031512,              0.0031512,              0.0031512
                   6921,                0.52134,                 0.4172,                0.91913,                0.94496,                0.92729,                0.95731,                0.86529,                0.43913,                0.34749,                0.86705,              0.0031502,              0.0031502,              0.0031502
                   6922,                0.52592,                0.41949,                0.92086,                0.94123,                0.93338,                0.95842,                0.86558,                0.44194,                0.34683,                0.86885,              0.0031492,              0.0031492,              0.0031492
